flngAuditYear,fstrFiling,fstrClassification,fintPreviousAudits,fstrIndustry,flngSiteCount,fcurTotalReceipts,fcurTaxableReceipts,fdblFoodSalesPercent,fdblLiquorSalesPercent,fdblDeductionsToReceipts,fdblResaleToReceipts,fcurInterstateToReceipts,fcurSalesTax,fcurUseTax,fcurAverageWages,flngCollectCount,flngYearsOpen,flngEmployeeCount,fdblReceiptsChangePercent,fdblUseTaxChangePercent,fblnHasWTHAccount,fblnHasCITAccount,fcurCITTotalIncome,fblnSmallBusiness,fblnInState,fblnNonFiler,fblnTargetOver150PerHour,flngAccountKey
2012,Quarterly,4,0,Unknown,1,720370.56,6128,0,0,1,0,0.3,966.78,0,103061.1862,0,24,5,0.4,0,1,1,38996.5,1,1,0,0,4388
2014,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,69429.3512,0,0,2,0,0,1,1,0,1,0,1,1,4389
2012,Quarterly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,4390
2010,Annual,4,0,Unknown,1,3723070.143,1040,0,0,1,0,0,271.5142,0,103607.7175,0,11,0,1,0,1,1,196717.5,1,1,0,0,4391
2015,Monthly,4,0,Technology,3,21315.4242,13666,0,0,0.1,0,0,1304.6121,1.8303,210850.2037,0,24,22,0.1,-0.6,1,1,4432.5,1,1,0,1,4392
2013,Monthly,4,1,Retail,1,226434.7894,157902,0,0,0.4,0,0,10710.1052,0,16383.6475,2,3,5,0,0,1,1,0,1,0,0,1,4393
2011,Annual,4,2,Unknown,1,0,0,0,0,0,0,0,0,9188.5083,5739457.031,2,9,0,0,0.2,1,1,0,1,0,0,0,4394
2013,Monthly,4,0,Retail,1,0,0,0,0,0,0,0,0,0,5422.5,3,4,1,0,0,1,0,0,1,1,1,1,4395
2014,Monthly,4,0,Retail,3,65799.3178,57867,0,0,0.3,0.2,0,3780.2945,0.0155,34798.1137,3,8,6,-0.2,-0.5,1,1,0,1,0,0,0,4396
2010,Annual,4,0,Unknown,1,314311.2916,2621,0,0,1,0,0,109.2916,10.2083,168151.0628,0,4,4,-0.5,-0.5,1,1,-107252.5,1,1,0,0,4397
2010,Monthly,4,0,Unknown,1,110602.1041,69856,0,0,0.2,0,0,6637.1875,0,34691.3725,0,1,11,0,0,1,1,0,1,1,0,0,4398
2011,Quarterly,4,0,Unknown,1,119962.9318,3176,0,0,1,0,0.2,140,0,0,1,6,0,-0.5,0,0,1,108794.5,1,1,0,0,4399
2012,Monthly,4,1,Unknown,1,1801645.235,22200,0,0,1,0.1,0.2,2106.359,0,34681.1337,0,18,4,0,0,1,1,154988.5,1,0,0,0,4400
2010,Monthly,4,0,Unknown,1,48449.3548,0,0,0,0.1,0,0,2786.7741,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4401
2011,Monthly,4,0,Unknown,1,135277.1858,67252,0,0,0.3,0,0,5460.0796,0,0,0,13,10,-0.2,0,1,1,27511.5,1,1,0,0,4402
2007,Monthly,4,1,Unknown,2,284852.7894,172263,0.1,0,0.4,0,0,11477.4736,0,36594.4,0,2,0,0,0,1,1,9773.5,1,1,0,1,4403
2014,Monthly,4,0,Arts,1,16323.8846,9108,0,0.2,0.4,0,0,752.3269,0,12706.6666,1,22,1,0.2,0,1,1,9301,1,1,0,0,4404
2010,Monthly,4,0,Unknown,1,59104.3181,0,0,0,1,0,0,0,869.0454,1983409.305,0,1,69,0,0,1,1,12657212,1,0,0,1,4405
2013,Annual,4,0,Retail,1,71.7575,221,0,0,0,0,0,5.1515,0.0606,0,3,3,0,-0.2,-0.2,0,1,-27443,1,1,0,0,4406
2015,Monthly,4,3,Unknown,1,1744810.548,0,0,0,1,0,0,1018.4047,651.4444,953815.0062,4,12,21,0,3,1,1,94029570.5,1,0,0,0,4407
2010,Monthly,4,0,Unknown,1,317016.6288,0,0,0,1,0,0,3.3865,3471.7422,422414.5037,1,24,0,-0.1,-0.2,1,1,-17290,1,1,0,0,4408
2011,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,358417.5087,3,1,0,0,0,1,1,10360,1,1,0,0,4409
2012,Monthly,4,0,Unknown,1,945376.0833,803477,0.7,0,0.3,0.1,0,14687.303,0,154569.9775,0,28,44,-0.1,0,1,1,1242927.5,1,1,0,0,4410
2010,Annual,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4411
2013,Monthly,4,0,Unknown,1,34897.6666,26051,0,0.3,0,0,0,2232.0416,0,16265.99,1,2,13,0,0,1,1,-4562,1,0,0,0,4412
2010,Monthly,4,0,Unknown,1,756417.9629,100072,0,0,0.8,0,0.1,7544.3888,6.0648,323111.7275,0,9,0,0,1,1,1,0,1,1,0,0,4413
2010,Monthly,4,0,Unknown,2,96622.5436,24803,0.1,0,0.7,0,0,1793.7609,0,110025.615,1,12,5,0,0,1,1,2462.5,1,1,0,0,4414
2008,Monthly,4,1,Unknown,1,185856.4,64754,0.1,0,0.3,0,0,7468.9466,0,0,0,25,0,0,0,0,0,0,1,1,0,1,4415
2012,Monthly,4,0,Unknown,1,466671.1666,13848,0,0,1,0.9,0.1,1423.8666,3.7666,134073.6612,0,0,35,0,0,1,1,-111980,1,1,1,0,4416
2008,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,212463.75,0,0,22,0,0,1,1,0,1,1,1,1,4417
2011,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,4418
2015,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,218495.776,0,0,2,0,0,1,1,-18375,1,1,1,0,4419
2010,Annual,3,0,Unknown,1,260807.9245,26136,0,0,0.6,0,0,6052.3369,0,0,1,6,0,0,0,0,1,1409825,1,0,0,1,4420
2013,Monthly,4,0,Unknown,3,3947.7222,2320,0,0,0.1,0,0,288.9444,0,29766,0,0,0,0,0,1,1,0,1,0,0,0,4421
2011,Monthly,4,0,Unknown,1,108840.72,123971,0,0,0,0,0,7190.01,0,80531.4225,3,6,19,-0.1,0,1,1,8652,1,1,0,0,4422
2016,Monthly,3,1,Wholesale,1,63552.0833,34640,0,0,0.2,0.1,0,2952.4054,0,6167.7237,2,10,1,0.3,0,1,1,0,1,0,0,0,4423
2015,Monthly,3,0,Wholesale,1,292554.2533,72226,0,0,0.9,0.5,0,1761.7714,5.3933,75741.1575,6,11,3,0,1,1,0,0,1,0,0,1,4424
2010,Monthly,4,0,Unknown,1,11108.1363,10924,0,0,0,0,0,805.659,47,121610.8487,0,1,23,0,0,1,1,68298,1,1,0,0,4425
2013,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,264546.43,1,0,2,0,0,1,1,0,1,0,1,0,4426
2011,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,33289.3333,0,0,0,0,0,1,1,0,1,0,1,1,4427
2009,Quarterly,1,0,Unknown,1,42232.7272,3441,0,0,0.9,0,0,315.6363,0,0,0,20,0,0.1,0,0,0,0,1,0,0,0,4428
2010,Monthly,4,0,Unknown,1,74255.6759,0,0,0,1,0,0,96.2109,7437.5,266664.6,0,15,23,-0.1,-0.1,1,1,599294,1,1,0,0,4429
2011,Monthly,4,0,Unknown,2,680369.2702,52583,0,0,0.4,0,0,25767.1601,0,524.9812,1,5,0,0.9,0,1,0,0,1,1,0,0,4430
2011,Monthly,4,2,Unknown,1,831527.1666,23206,0,0,0.9,0,0,4088.338,17271.65,708857.545,1,8,1,-0.1,0.3,1,1,-9941646,1,0,0,0,4431
2013,Annual,4,0,Unknown,1,396851.5,382613,0,0,0.2,0,0,21388.4632,154.8382,205549.3612,0,44,36,-0.2,-0.3,1,1,260972,1,1,0,0,4432
2012,Monthly,4,0,Unknown,1,29959.4594,22260,0,0.2,0.1,0,0,2054.5405,0,20095.6775,1,4,3,0.1,0,1,1,-32204.5,1,1,0,1,4433
2012,Annual,3,1,Unknown,1,278710.9514,181621,0,0,0.1,0,0,16107.5145,24893.5436,193399.5637,0,6,2,0.3,-0.4,1,1,-6784217,1,0,0,0,4434
2014,Monthly,4,0,Wholesale,1,34983.7755,17682,0,0,0.2,0.1,0,2477.5918,10.9795,6014.625,0,2,4,0,0,1,1,-3155,1,1,0,0,4435
2013,Annual,4,0,Wholesale,1,1264390.912,13803,0,0,1,0,0,566.7352,0,65204.9762,4,3,9,-0.1,0,1,1,229581.5,1,1,0,0,4436
2012,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,1528.625,0,1,0,0,0,1,0,0,1,1,1,0,4437
2012,Monthly,1,0,Unknown,1,12626.5882,10971,0,0,0,0,0,740.647,0,14883,0,2,0,0,0,1,1,0,1,0,0,0,4438
2014,Monthly,4,0,Retail,39,33104.7919,0,0,0,0.4,0.2,0,1444.2147,315.4362,9347.8187,0,15,0,0.6,0.7,1,1,-458175.5,1,0,0,0,4439
2013,Annual,4,0,Manufacturing,1,10753.5882,147,0,0,0.7,0.3,0,198.2398,14.9411,34426.3062,2,7,5,-0.4,-0.5,1,1,0,1,1,0,0,4440
2010,Monthly,4,0,Unknown,1,16183.4,0,0,0,0,0,0,1517.5428,0,0,0,3,12,0,0,0,1,0,1,1,0,1,4441
2012,Annual,2,1,Unknown,1,0,0,0,0,0,0,0,0,24.2142,116929.3037,0,6,0,0,0,1,0,0,1,0,0,0,4442
2011,Monthly,4,0,Unknown,1,159706.6559,55619,0,0,0.5,0,0,6208.129,0,116490.1287,0,5,11,-0.1,0,1,1,0,1,1,0,0,4443
2012,Monthly,4,0,Unknown,2,352717.0546,216446,0,0,0.5,0,0,11157,30.8671,321645.4887,0,11,25,0,1,1,1,-21103,1,1,0,0,4444
2014,Monthly,4,0,Unknown,1,35232.15,8849,0,0,0.7,0,0,894.35,0,34927.75,0,0,6,0,0,1,1,0,1,1,0,0,4445
2010,Monthly,4,0,Unknown,1,77321.5673,68379,0,0,0.1,0,0,4548.1442,0,42504.0725,0,10,0,0,0,1,1,5978,1,1,0,0,4446
2011,Annual,4,0,Unknown,1,611763.2083,11640,0,0,1,0,0,134.5495,0,175849.74,1,3,0,0,0,1,1,135207.5,1,1,0,0,4447
2012,Monthly,3,0,Unknown,1,8536.1875,0,0,0,0.1,0,0,489.4293,0,0,1,5,0,0,0,0,1,0,1,0,0,1,4448
2012,Monthly,3,1,Unknown,1,175518.9322,13416,0,0,0.9,0,0,611.5129,0,14883,4,23,0,0.2,0,1,0,0,1,0,0,0,4449
2016,Monthly,4,0,Unknown,1,107580.8965,94883,0,0.3,0.1,0,0,6818.1551,0.0344,17064.19,1,3,4,0,0,1,1,81576,1,1,0,0,4450
2012,Monthly,4,1,Unknown,1,878052.8863,68577,0,0,0.9,0,0,3901.856,0,212939.2562,0,28,6,-0.1,0,1,1,-10545101.5,1,0,0,1,4451
2010,Monthly,4,0,Unknown,1,64174,29419,0,0,0.6,0.1,0,1473.38,8.54,127379.2133,1,2,16,0,0,1,1,0,1,1,0,0,4452
2012,Monthly,4,0,Unknown,1,597843.3571,313569,0,0,0.4,0,0,27938.5357,0,2000,0,0,0,0,0,1,1,0,1,1,1,1,4453
2010,Monthly,4,0,Unknown,1,95658.8541,1866,0,0,1,0,0,312.8541,1690.927,30941.4462,0,14,2,0.2,0.1,1,1,54596.5,1,1,0,0,4454
2015,Quarterly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,29766,0,0,0,0,0,1,1,-807783.6666,1,0,1,1,4455
2014,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,2793598.756,1,0,28,0,0,1,1,0,1,0,1,1,4456
2011,Monthly,4,0,Unknown,1,177071.6923,106319,0.2,0,0.3,0,0,6085.1794,0,6096.514,1,1,0,0,0,1,1,-7394,1,1,0,1,4457
2011,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,104084.275,1,1,31,0,0,1,1,0,1,1,0,0,4458
2012,Quarterly,4,0,Unknown,2,4325.6363,5561,0,0,0.1,0,0,369.5454,0,29766,0,15,0,-0.3,0,1,1,0,1,0,0,0,4459
2010,Monthly,4,0,Unknown,1,54548.0291,20132,0,0,0.2,0,0,3829.9417,0,31042.04,0,27,12,-0.1,0,1,1,18033.5,1,1,0,0,4460
2011,Monthly,4,0,Unknown,1,168439.1551,84063.28,0,0,0.5,0.2,0,4725.0027,0,19792.084,1,2,6,0,0,1,1,926891,1,0,0,0,4461
2011,Monthly,4,1,Unknown,1,66079.9583,55378,0,0,0.1,0,0,4042.2833,0,37581.875,3,14,18,-0.1,0,1,1,-14990.5,1,1,0,1,4462
2013,Monthly,3,2,Unknown,1,884031.525,14148,0,0,1,0,0,2509.0191,0,14883,0,8,2,9.6,0,1,1,0,1,0,0,1,4463
2016,Monthly,4,0,Admin,6,27633,5188,0,0,0.8,0,0,452.3991,0,0,2,30,0,0.2,0,0,1,1031358,1,0,0,0,4464
2010,Monthly,4,0,Unknown,1,66627.2333,41576,0,0,0.6,0,0,1997.45,0,74974.7887,0,3,5,0,0,1,1,0,1,1,0,0,4465
2011,Monthly,4,0,Unknown,1,418506.5803,81499,0,0,0.7,0.1,0,4655.9869,45.9107,201101.9937,0,34,17,0,-0.2,1,1,-59864.5,1,1,0,0,4466
2013,Monthly,4,0,Unknown,1,25543.6,18241,0,0,0,0,0,2394.1428,0,0,1,1,0,0,0,1,1,0,1,0,1,0,4467
2012,Monthly,4,0,Unknown,1,990670.1428,220847,0,0,0.8,0.1,0.7,13101.8541,0,145194.3362,1,2,16,0,0,1,1,-274380.5,1,1,0,1,4468
2012,Monthly,2,0,Unknown,1,1148851.175,0,0,0,1,0,0.4,6.375,109.15,155610.6462,1,3,22,-0.3,-0.3,1,1,31155.5,1,1,0,0,4469
2015,Monthly,4,1,Retail,1,263151.2014,176695,0.1,0.1,0.3,0,0,12763.9856,0,20315.1312,3,9,4,-0.2,0,1,1,-1555,1,1,0,0,4470
2014,Monthly,2,0,Other,1,58052.1475,0,0,0,1,0,0,1.3114,1387.2786,5568.1787,2,2,0,0,0,1,1,-4851383.5,1,0,0,0,4471
2009,Monthly,3,0,Unknown,1,183588.56,3112,0,0,0.9,0,0,621.6,0,28842.75,0,7,0,-0.3,0,1,1,5224058.5,1,0,0,0,4472
2011,Monthly,4,3,Unknown,1,265740.1818,238573,0,0,0.1,0,0,22028.4335,0,1429614.31,0,44,69,0.1,0,1,1,0,1,1,0,0,4473
2010,Monthly,4,0,Unknown,1,16272.1016,22666,0,0,0.5,0.1,0,687.5564,0,0,0,4,0,-0.1,0,0,1,34737,1,1,0,0,4474
2010,Annual,4,1,Unknown,6,794683.4848,944255,0,0,0,0,0,66401.4545,1941.4545,1134434.773,3,2,423,0,0,1,1,14246721.5,1,0,0,0,4475
2015,Annual,4,0,Unknown,1,370767.2307,3885,0,0,0.3,0.1,0,16772.7276,0,84601.3766,0,1,0,0,0,1,1,0,1,1,0,0,4476
2011,Monthly,4,0,Unknown,1,516970.1403,227140,0.2,0,0.7,0.1,0,9026.2105,437.7456,348939.6775,0,38,15,-0.1,0.2,1,1,147168,1,1,0,0,4477
2014,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,1,1,4478
2013,Monthly,4,1,Unknown,1,910316.2222,0,0,0,1,1,0,0,94.8148,850931.6062,2,6,94,0,0,1,1,3244670,1,1,1,1,4479
2012,Monthly,4,2,Unknown,1,145741.3,93110,0,0,0.3,0,0,8741.0363,0,28600,1,7,2,0,0,1,1,11789,1,1,0,1,4480
2011,Annual,4,0,Unknown,1,1378773.895,1521980,0.7,0,0.3,0,0,25178.2719,0,446443.2,0,16,96,-0.2,0,1,1,219303,1,1,0,0,4481
2013,Monthly,3,0,Unknown,1,22701.8913,0,0,0,0.7,0.2,0,397.7608,0,14883,0,0,0,0,0,1,1,0,1,0,1,0,4482
2011,Monthly,4,0,Unknown,1,62188.6547,22105,0,0,0.5,0,0,2080.2023,0,14334.8125,0,4,3,-0.1,0,1,1,84.5,1,1,0,0,4483
2009,Monthly,4,0,Unknown,1,355258.625,73095,0,0,0.8,0,0,4297.1179,0,183236.625,0,31,12,-0.1,0,1,1,0,1,1,0,0,4484
2015,Monthly,4,0,Retail,1,47867.5555,0,0,0,0.8,0,0,492.3055,0.2222,7152.2975,1,17,3,-0.2,1,1,1,13362.5,1,1,0,0,4485
2011,Quarterly,4,0,Unknown,1,156385.7692,6033,0,0,1,0.2,0,338.6495,0,115708.525,0,10,9,-0.2,0,1,1,194971.5,1,1,0,0,4486
2011,Monthly,4,0,Unknown,1,28008.525,22983.48,0.1,0,0,0,0,1602.4365,3182.4083,1370122.756,0,12,117,-0.1,0,1,1,10620305,1,1,0,1,4487
2013,Monthly,4,0,Unknown,6,10409.8333,8829,0,0,0.1,0,0,809.1666,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4488
2011,Monthly,3,0,Unknown,1,102400.775,29206,0,0,0.8,0,0,1055.8583,0,0,0,11,0,-0.1,0,0,1,587773,1,0,0,0,4489
2012,Quarterly,3,0,Unknown,1,842719.0888,8642.8,0,0,1,0,0,211.8637,0,138668.4525,1,14,8,-0.3,0,1,1,15920676,1,0,0,0,4490
2014,Annual,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,52361.8237,0,1,10,0,0,1,1,155136,1,1,1,0,4491
2011,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4492
2012,Quarterly,4,0,Unknown,1,15439.375,3429,0,0,0.8,0.1,0,183.125,0,14883,0,0,0,0,0,1,0,0,1,1,1,0,4493
2012,Monthly,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,620345.5,1,0,1,0,4494
2011,Quarterly,4,0,Unknown,1,47868.4916,3147,0,0,0.9,0,0,223.5,0,95175.04,0,10,21,-0.1,0,1,1,34838.5,1,1,0,0,4495
2014,Quarterly,4,0,Manufacturing,1,206031.1734,57592,0,0,1,0.4,0.2,549.051,0,82841.792,2,10,7,-0.5,0,1,1,0,1,1,0,0,4496
2013,Monthly,4,0,Wholesale,1,304060.1338,6194.74,0,0,0.9,0.2,0,1314.3654,0,311499.4057,1,23,31,-0.1,0,1,1,-896208,1,0,0,0,4497
2014,Quarterly,1,0,Unknown,1,2223114,0,0,0,1,0.4,0,36.0627,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4498
2013,Monthly,4,0,Unknown,1,262464.875,93761,0,0,0.3,0,0,16273.25,0,0,0,0,5,0,0,1,1,0,1,1,1,1,4499
2011,Monthly,4,0,Unknown,1,62144.1688,56465,0,0.8,0.1,0,0,5084.6233,0,5246.25,0,4,3,0,0,1,1,-17636,1,1,0,1,4500
2010,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,792.1866,0,0,4,0,0,0.3,0,1,0,1,0,0,1,8533
2013,Monthly,4,0,Hotel,1,234821.7024,245699,0.1,0,0.3,0.1,0,14748.3405,0,419666.9387,3,10,70,-0.3,0,1,1,-102447.5,1,1,0,0,8534
2011,Annual,4,0,Unknown,29,5761019.595,1666157,0,0,0.2,0,0,375737.181,7023.3362,9127338.535,0,42,0,0,-0.4,1,1,0,1,1,0,0,8535
2011,Monthly,4,0,Unknown,1,578650.8921,564,0,0,0.9,0,0,2395.8615,33.1862,0,0,9,0,4.8,275.6,0,0,0,1,1,0,0,8536
2011,Monthly,4,0,Unknown,1,82915.3865,63227,0,0.2,0.1,0,0,6034.4789,0,88167.4925,0,14,30,0.1,0,1,1,-41222.5,1,1,0,0,8537
2010,Monthly,3,0,Unknown,1,346772.6904,129424,0,0,0.6,0,0,7492.5419,0,230151.1925,0,1,0,0,0,1,1,-3938721,1,0,0,0,8538
2010,Monthly,2,0,Unknown,1,1201.5,0,0,0,0.1,0,0,77.3,0,249912.5,0,3,0,1,0,1,1,245984,1,1,0,0,8539
2015,Annual,3,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1,0,8540
2011,Annual,4,0,Unknown,1,254861.4285,0,0,0,0.1,0,0,15080.7857,240748.2142,0,0,0,0,0,0,1,1,0,1,1,1,0,8541
2012,Annual,4,0,Unknown,1,238127.4426,0,0,0.1,0.1,0,0,20308.9836,242.9672,176074.0375,1,8,5,-0.4,-0.4,1,1,0,1,1,0,0,8542
2014,Monthly,4,0,Technology,1,104936.4727,7396,0,0,0.9,0,0,711.9818,51.4727,47613.9162,0,3,11,0,0.1,1,1,6198,1,1,0,0,8543
2013,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,449537.4162,0,1,19,0,0,1,1,-67221.5,1,1,1,0,8544
2015,Monthly,4,0,Manufacturing,1,7696116.13,0,0,0,1,0.6,0,0,5796.2098,1970604.393,0,28,256,-0.2,-0.2,1,1,-2107419,1,1,0,0,8545
2014,Monthly,4,1,Construction,1,118.64,0,0,0,0.9,0,0,1.2666,3301.24,96805.4437,2,13,27,1.8,-0.1,1,1,40069,1,1,0,0,8546
2014,Monthly,4,0,Retail,1,121743.5964,67075,0,0,0.2,0,0,6883.2543,0,46978.05,0,7,9,0,0,1,1,135843,1,1,0,0,8547
2010,Annual,3,0,Unknown,1,50053.3076,0,0,0,0.6,0.6,0,1455.4615,0,0,0,0,0,0,0,1,1,0,1,0,1,0,8548
2014,Monthly,4,1,Wholesale,1,636490.3071,10822,0,0,0.8,0,0,12063.4714,1967.0142,665311.2275,4,9,16,6.8,-0.3,1,1,0,1,0,0,1,8549
2012,Monthly,3,0,Unknown,1,532682.2454,1603,0,0,1,0.4,0,291.0268,8.9545,36197.8125,0,11,4,-0.1,1,1,1,1540210,1,0,0,0,8550
2011,Monthly,4,0,Unknown,6,37854.4745,194340,0.4,0,0,0,0,1331.6211,0,0,1,6,0,0,0,1,0,0,1,0,0,0,8551
2012,Annual,3,2,Unknown,1,88501.6122,0,0,0,0.1,0.1,0,4726.0918,15399.3061,121102.5275,2,6,2,-0.1,-0.4,1,0,0,1,0,0,1,8552
2012,Annual,4,0,Unknown,1,539414.25,12275,0,0,1,0,0.1,363.75,0,54738.9125,0,37,6,0,0,1,1,5493.5,1,1,0,0,8553
2012,Annual,4,0,Unknown,1,1536113.511,225088,0,0,0.9,0.3,0,10692.9113,976.3233,1793357.956,0,26,0,0,0.5,1,1,0,1,1,0,0,8554
2014,Quarterly,4,0,Retail,1,7152.0816,8804,0,0,0.2,0.1,0,343.7693,0,0,2,13,0,-0.2,0,0,0,0,1,1,0,0,8555
2010,Monthly,4,0,Unknown,1,168946.4871,4014,0,0,1,0,0,292.282,0,26452.2012,0,8,12,-0.1,0,1,1,0,1,0,0,0,8556
2013,Monthly,3,0,Unknown,1,23836.8333,209,0,0,0.1,0,0,1346.6666,0,0,0,0,0,0,0,0,1,0,1,0,1,0,8557
2014,Monthly,4,0,Hotel,3,262413.6125,243360,0,0,0.1,0,0,20729.525,0,165188.5025,0,5,1,-0.1,0,1,1,67662,1,1,0,0,8558
2015,Monthly,4,0,Retail,1,1399123.766,376818,0,0,0.8,0,0.5,21853.7341,61.8987,518766.5225,0,27,40,-0.2,-0.5,1,1,-317674.5,1,1,0,0,8559
2014,Monthly,4,0,Manufacturing,1,490849.64,4750,0,0,1,0.7,0.1,804.84,140.5466,476027.495,2,3,38,0,-0.2,1,1,-32000,1,1,0,0,8560
2010,Annual,3,0,Unknown,1,46,0,0,0,0.1,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8561
2011,Monthly,4,0,Unknown,4,145630.3281,105817,0.1,0,0.1,0,0,10645.5156,1.3437,73085.03,0,3,6,0,-0.1,1,1,104622.5,1,1,0,0,8562
2013,Monthly,3,0,Unknown,1,5041212.132,17761,0,0,1,0,0,972.1404,0,1573903.1,6,26,66,-0.2,0,1,1,213842820,1,0,0,0,8563
2013,Monthly,2,0,Unknown,1,2469090.889,0,0,0,1,1,0,0,4434.5277,3964964.675,0,0,418,0,0,1,1,0,1,1,0,0,8564
2011,Annual,4,1,Unknown,1,319550.7741,400505,0,0,0,0,0,28375.1215,0,78036.23,0,7,0,-0.3,0,1,1,4954,1,1,0,0,8565
2015,Monthly,2,3,Transportation,1,0,0,0,0,0,0,0,0,3540.6878,22215359.66,2,39,1606,0,2.3,1,1,-170191766,0,0,0,0,8566
2013,Annual,4,1,Retail,11,17551364.4,1422173,0,0,0.9,0,0,94933.4551,12225.0827,3977065.754,1,78,486,-0.3,-0.2,1,1,6639235.5,1,1,0,0,8567
2014,Annual,3,1,Manufacturing,1,596638.606,0,0,0,0.1,0,0,36278.7424,0,199572.9125,2,3,1,0,0,1,1,-11084165,1,0,0,0,8568
2014,Monthly,4,0,Admin,1,0,0,0,0,0,0,0,0,2519.8974,1315795.801,0,14,0,0,-0.5,1,1,0,1,1,0,0,9745
2013,Annual,4,3,Unknown,1,70542276.06,46367248,0,0,0.4,0,0,3097488.072,0,29766,0,25,7,-0.1,0,1,1,0,1,1,0,0,9746
2012,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,1552.6296,143024.94,2,5,24,0,0,1,1,413112.5,1,1,1,0,9747
2011,Monthly,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3784755,1,1,1,0,9748
2011,Monthly,4,0,Unknown,1,32910.4864,15000,0,0,0.6,0,0,898.2612,0,41168.75,0,28,3,0,0,1,1,2729.5,1,1,0,0,9749
2013,Quarterly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,19519,0,0,6,0,0,1,1,0,1,1,1,1,9750
2014,Monthly,3,0,Retail,1,496212.7246,235966,0,0,0.3,0,0,20681.6666,26978.2318,51108.98,2,3,2,-0.1,-0.1,1,1,0,1,0,0,0,9751
2010,Monthly,4,0,Unknown,1,24022.9417,27657,1,0,0,0,0,264.165,0,0,1,13,12,0,0,0,1,-1457,1,1,0,0,9752
2010,Annual,4,0,Unknown,1,21844.7037,0,0,0,0.1,0,0,1277.2777,0,21513.1,0,10,6,-0.1,0,1,1,5433.5,1,0,0,1,9753
2009,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,180452.75,0,0,17,0,0,1,1,64360,1,1,1,1,9754
2013,Monthly,3,2,Technology,1,212455.9931,150316.16,0,0,0.2,0,0,10089.696,0,29766,0,26,0,-0.1,0,1,0,0,1,0,0,0,9755
2008,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,0,96965.5,0,0,0,0,0,1,1,29270,1,1,1,0,9756
2013,Monthly,4,0,Unknown,1,169951.75,0,0,0,0.4,0,0,8120.9166,0,0,0,0,0,0,0,0,1,0,1,1,1,1,9757
2013,Annual,4,1,Unknown,4,206807.3333,157491,0,0,0.4,0,0,9749.1159,10568.4782,274012.0825,0,51,37,-0.3,1,1,1,35165.5,1,1,0,0,9758
2013,Monthly,4,0,Unknown,1,152637.2962,0,0,0,0,0,0,11961.3703,2.074,0,1,0,45,0,0,1,1,0,1,1,1,0,9759
2014,Annual,4,0,Unknown,1,266836.2285,19601,0,0,0.5,0,0.1,2293.4857,0,82676.25,1,7,8,0.2,0,1,1,-5896.5,1,1,0,0,9760
2015,Monthly,4,0,Unknown,1,0,0,0,0,0,0,0,0,0,14883,2,0,0,0,0,1,1,0,1,1,1,1,9761
2013,Monthly,4,0,Unknown,1,84202.8979,0,0,0,1,0.5,0,225.6326,5437.1224,139759.225,1,5,15,-0.4,-0.3,1,1,0,1,0,0,0,9762
2011,Annual,2,0,Unknown,1,0,0,0,0,0,0,0,0,581.8461,232133.8487,1,10,21,0,-0.4,1,1,79457,1,1,0,0,9763
2012,Monthly,4,0,Unknown,1,838881.0227,57206,0,0,0.9,0.1,0,4373.2954,0,505422.765,0,6,71,-0.5,0,1,1,5242435.5,1,0,0,1,9764
