flngCustomerKey,fblnAuditSuccesful,fstrFiling,fintPreviousAudits,flngSiteCount,fcurTotalReceipts,fcurUseTax,fcurWages,flngCollectCount,flngPaymentCount,fblnHasCigAcct,fblnHasLiqAcct,flngYearsOpen,fcurCorpIncome,fblnInState,fstrNAICS,fdblPercentFiledOnTime,flngOtherAcctCount,flngTotalCRMNotes,flngEmployeeCount,fstrFDSWebDomain,flngFDSEmployeeCount,fcurFDSPropertyStateValue,fstrFDSSalesVolume,flngFDSLocationCount,fstrFDSExpenses,fstrFDSCreditRating,fstrFDSRating,fstrFDSBusinessComplexity,fstrFDSBusinessCollectability,fblnFDSBusinessActive,flngFDSLienCount,flngFDSUCCFilingsCount,flngFDSBankruptcyCount,flngFDSCurrentVehicleCount,flngFDSAircraftCount,flngFDSPropertyStateCount,flngFDSAddressStateCount,fblnFDSSubsidiaries,fblnFDSFranchise,fdblFDSPcntAgriculture,fdblFDSPcntConstruction,fdblFDSPcntFinancial,fdblFDSPcntGovernment,fdblFDSPcntHealthCare,fdblFDSPcntInformation,fdblFDSPcntHospitality,fdblFDSPcntManufacturing,fdblFDSPcntOther,fdblFDSPcntProfessional,fdblFDSPcntRestaurant,fdblFDSPcntRetail,fdblFDSPcntTransportion,fdblFDSPcntWholesaleTrade,fstrFDSPrimaryBusiness
36681728,1,ST1MO,1,5,1000000,10000,50000,3,126,0,0,48,0,1,323111,0.23,1,134,0,NONE,0,3709659,UNKNOWN,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
36928000,1,ST1MO,0,1,0,10000,500000,0,45,0,0,20,100000,1,236115,0.49,3,48,34,OTHER,10,1025149,MEDIUM,1,MEDIUM,LOW,HIGH,LOW,HIGH,1,2,54,0,18,0,1,1,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,MIX
37171200,0,ST1AN,0,1,25000000,0,500000,0,5,0,0,53,500000,1,423510,0.75,3,29,5,COM,5,0,MEDIUM,0,HIGH,MEDIUM,UNKNOWN,LOW,MEDIUM,1,0,8,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0.3333,0,0,0,0,0,0.3333,MIX
37384704,1,ST1AC,0,50,5000000,10000,5000000,1,206,0,0,19,250000000,0,533110,1,3,92,255,NONE,10841,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,LOW,MEDIUM,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.5,MIX
37566976,0,ST1AN,0,1,0,0,50000,4,0,0,0,4,500000,1,NULL,0.36,2,28,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
37593088,0,ST1MO,1,25,5000000,10000,50000,0,276,0,0,10,0,0,722310,0.97,3,57,271,COM,1924,0,MEDIUM,1,HIGH,HIGH,UNKNOWN,LOW,MEDIUM,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
37593088,1,ST1MO,0,25,5000000,10000,0,0,128,0,0,7,0,0,722310,0.81,3,13,271,COM,1924,0,MEDIUM,1,HIGH,HIGH,UNKNOWN,LOW,MEDIUM,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
37593088,1,ST1MO,2,25,5000000,10000,50000,0,276,0,0,12,0,0,722310,0.97,3,57,271,COM,1924,0,MEDIUM,1,HIGH,HIGH,UNKNOWN,LOW,MEDIUM,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
37638144,0,ST1MO,0,1,500000,0,500000,0,60,0,0,17,500000,1,323117,1,5,25,24,COM,23,0,MEDIUM,3,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,81,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
37691904,1,ST1MO,0,1,0,10000,50000,0,0,0,0,6,10000,1,488210,0,3,39,4,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,10,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
37691904,0,ST1MO,0,1,0,10000,50000,4,7,0,0,7,50000,1,488210,0,3,112,4,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,10,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
37827072,0,ST1MO,0,1,50000,10000,50000,0,34,0,0,12,10000,0,519130,1,3,40,2,COM,15,0,MEDIUM,1,MEDIUM,LOW,LOW,HIGH,HIGH,1,0,5,0,4,0,0,1,1,0,0,0.3333,0,0,0,0,0,0.5,0,0,0,0,0,0.1667,MIX
38013952,0,ST1AC,0,50,5000000,0,0,0,186,0,0,2,0,1,442110,1,3,36,77,COM,1,0,MEDIUM,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,1,8,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
38042112,1,ST1MO,0,1,0,0,500000,0,0,0,0,5,100000,1,238992,0,4,20,21,NONE,0,0,MEDIUM,1,MEDIUM,LOW,HIGH,HIGH,HIGH,1,0,18,0,14,0,0,1,0,0,0,0.4,0,0,0,0,0,0.4,0,0,0,0.2,0,0,MIX
38581248,0,ST1MO,0,1,100000,10000,100000,0,58,0,0,5,-100000,1,423420,1,3,22,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
38689280,0,ST1MO,0,1,500000,0,100000,0,39,0,0,33,10000,1,722513,0.65,3,18,8,COM,58,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
38801408,0,ST1MO,0,1,100000,10000,50000,1,54,0,0,25,10000,1,713930,0.57,4,61,8,COM,2,50,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,65,0,0,0,1,1,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0.6667,0,TRANSPORT
38963712,1,ST1MO,0,5,500000,0,500000,0,17,0,0,33,10000,1,454210,0.14,4,10,30,COM,10,0,LOW,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,14,0,24,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
39287808,0,ST1MO,0,1,50000,0,0,0,8,0,0,19,0,0,NULL,0.89,0,5,0,COM,0,244420,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,0,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.8333,0,0,0,0,0,0.1667,MANUFACTURING
39495680,0,ST1MO,0,5,100000,0,100000,3,64,0,0,9,10000,1,425120,0.54,3,44,3,COM,0,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,HIGH,MEDIUM,0,0,15,0,4,0,0,1,0,0,0,0.4286,0,0,0,0,0,0,0,0,0,0.4286,0,0.1429,MIX
39797760,1,ST1MO,3,1,1000000,0,1000000,0,59,0,0,13,25000000,0,423430,0.71,3,108,7,COM,565,0,MEDIUM,8,HIGH,HIGH,UNKNOWN,LOW,HIGH,1,5,24,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
39827968,1,ST1AC,0,1,500000,0,500000,1,84,0,0,5,0,0,425120,0,3,30,37,COM,1028,10500000,LOW,4,HIGH,HIGH,UNKNOWN,LOW,HIGH,1,4,11,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
39908352,0,ST1QTR,0,1,0,10000,5000000,0,9,0,0,16,5000000,0,238222,1,3,28,36,COM,517,0,MEDIUM,3,HIGH,LOW,UNKNOWN,LOW,HIGH,1,2,48,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
39908352,0,ST1QTR,1,1,0,10000,5000000,1,37,0,0,19,100000000,0,238222,0.97,3,74,36,COM,517,0,MEDIUM,3,HIGH,LOW,UNKNOWN,LOW,HIGH,1,2,48,0,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
40018944,0,ST1AN,0,1,10000,0,50000,0,3,0,0,1,500000,0,425120,0,4,23,0,COM,21,0,MEDIUM,2,MEDIUM,MEDIUM,UNKNOWN,HIGH,MEDIUM,0,0,0,0,0,0,0,2,1,0,0,0,0.25,0,0,0,0,0.5,0,0,0,0,0,0.25,MIX
40025088,0,ST1AC,0,1,500000,10000,50000,1,145,0,1,16,25000000,0,NULL,1,2,45,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
40026624,0,ST1MO,0,1,500000,0,0,0,16,0,0,41,0,0,NULL,0.57,1,4,0,COM,147,0,MEDIUM,1,HIGH,HIGH,HIGH,LOW,HIGH,1,0,0,0,64,0,0,1,1,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,MIX
40145920,0,ST1AN,0,1,25000000,0,50000,1,4,0,0,8,-100000,1,425120,0.75,3,30,2,COM,4,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
40161792,0,ST1AN,0,1,50000,10000,50000,0,4,0,0,11,10000,1,451110,0.41,3,3,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
40182784,0,ST1MO,0,1,0,10000,500000,2,54,0,0,11,0,0,238222,0.49,3,22,1,NONE,0,0,MEDIUM,4,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,1,0,63,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,CONSTRUCTION
40347136,0,ST1QTR,0,1,0,0,0,0,0,0,0,6,0,1,621310,0,3,42,7,COM,0,0,MEDIUM,1,LOW,LOW,UNKNOWN,HIGH,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0,0,0,0.25,0,0,0,0,0,HEALTHCARE
40393728,0,ST1MO,0,1,100000,0,500000,0,8,0,0,32,50000,1,NULL,0.24,2,9,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,1,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
40770048,0,ST1MO,0,10,500000,0,500000,0,60,0,0,9,5000000,0,424450,1,3,46,20,COM,2,0,LOW,4,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,25,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0.3333,0,0.1667,0.1667,0.3333,0,0,MIX
41157120,0,ST1AC,0,10,5000000,10000,25000000,0,20,0,0,21,25000000,1,621491,0.05,3,43,156,COM,0,12808403,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,56,0,22,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,HEALTHCARE
41176064,0,ST1MO,0,1,100000,10000,100000,0,32,0,0,7,0,1,453998,0.97,3,8,5,COM,6,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
41275904,0,ST1MO,0,5,500000,10000,500000,0,26,0,0,3,0,0,448120,1,4,18,0,COM,32,1888500,MEDIUM,2,MEDIUM,LOW,UNKNOWN,LOW,HIGH,0,1,55,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
41275904,0,ST1MO,1,5,500000,10000,500000,1,81,0,0,6,-1000000,0,448120,1,4,62,0,COM,32,1888500,MEDIUM,2,MEDIUM,LOW,UNKNOWN,LOW,HIGH,0,1,55,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
41469952,0,ST1QTR,0,1,25000000,0,5000000,1,0,0,0,22,0,0,333413,0,2,69,272,COM,11,0,MEDIUM,3,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
41634816,0,ST1MO,0,1,1000000,0,100000,0,13,0,0,1,5000000,0,561621,0,4,16,0,COM,49,0,MEDIUM,11,MEDIUM,LOW,UNKNOWN,LOW,LOW,1,56,57,1,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
41685504,0,ST1MO,0,1,500000,0,500000,0,8,0,0,13,-100000,1,425120,0.59,3,5,13,COM,19,160,MEDIUM,1,MEDIUM,MEDIUM,LOW,LOW,HIGH,1,0,46,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.3333,0,0,0.1667,0.1667,0,0.3333,MIX
41744896,0,ST1MO,0,1,500000,0,0,0,18,0,0,5,0,0,NULL,0.7,0,10,0,COM,27,0,LOW,1,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
41787392,0,ST1MO,0,1,50000,0,10000,0,29,0,1,3,0,1,722410,1,4,3,1,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
41866240,0,ST1MO,0,1,500000,0,500000,1,60,0,0,16,50000,1,423130,0.87,4,49,51,COM,1,0,MEDIUM,1,MEDIUM,HIGH,LOW,LOW,HIGH,1,0,19,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
42301952,0,ST1AN,0,1,500000,0,50000,0,7,0,0,6,0,0,541512,0.66,3,5,0,COM,12,0,LOW,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,18,0,1,0,0,1,0,0,0,0,0,0,0,0.1667,0,0,0,0.8333,0,0,0,0,PROFESSIONAL
42405024,1,ST1AN,0,1,50000,0,50000,1,0,0,0,4,10000,0,238351,0,3,96,4,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,LOW,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
42441216,0,ST1AN,1,25,5000000,10000,5000000,1,26,0,0,33,500000,0,424490,0.22,6,58,26,COM,0,0,LOW,4,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,99,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0,0,0.4,MIX
42441216,0,ST1AN,1,25,5000000,10000,5000000,4,47,0,0,35,5000000,0,424490,0.16,6,170,26,COM,0,0,LOW,4,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,1,99,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0.4,0,0,0.2,0,0,0.4,MIX
42534912,0,ST1MO,0,1,50000,0,50000,0,36,0,0,18,10000,1,561990,1,3,11,1,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
42738688,0,ST1AC,0,1,25000000,10000,5000000,0,30,0,0,21,100000000,0,334614,0.92,3,80,172,COM,18613,558986418,MEDIUM,6,HIGH,MEDIUM,HIGH,HIGH,HIGH,1,3,64,0,0,0,4,6,1,0,0,0,0,0,0,0.5714,0,0.1429,0,0.2857,0,0,0,0,INFORMATION
42848768,1,ST1MO,0,1,50000,0,10000,0,51,0,0,5,10000,1,442110,1,3,18,2,COM,1,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
42972160,0,ST1MO,0,5,50000,0,0,0,17,0,0,1,0,0,443141,1,3,10,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
42972160,0,ST1MO,1,5,50000,0,50000,1,45,0,0,5,0,0,443141,0.85,1,28,0,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
43260928,0,ST1MO,0,1,0,0,0,0,17,0,0,3,0,1,441228,0,5,6,5,NONE,0,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
43354112,0,ST1QTR,1,1,0,10000,5000000,2,40,0,0,15,5000000,0,423510,0.11,3,64,154,COM,800,0,MEDIUM,3,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,0,19,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0.6667,0,TRANSPORT
43354112,0,ST1QTR,0,1,0,10000,5000000,2,15,0,0,13,5000000,0,423510,0.36,3,41,154,COM,800,0,MEDIUM,3,HIGH,MEDIUM,UNKNOWN,LOW,HIGH,1,0,19,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0.3333,0,0,0.6667,0,TRANSPORT
96455680,1,ST1AC,0,50,100000000,50000,0,0,14,0,0,12,0,0,452210,0.79,2,1,6262,COM,1,0,MEDIUM,5,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,3,66,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
96531456,0,ST1AC,1,50,25000000,500000,0,0,145,0,0,13,0,0,NULL,0.3,2,120,0,NONE,0,0,MEDIUM,10,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,11,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRANSPORT
96551424,0,ST1MO,0,1,0,0,50000,0,0,0,0,6,10000,1,531190,0,4,24,4,NONE,0,374900,HIGH,2,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,0,9,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
96662176,0,ST1MO,0,1,500000,0,50000,0,27,0,0,3,50000,1,238292,1,3,38,3,NONE,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NONE
96772608,0,ST1QTR,0,1,5000000,10000,1000000,0,7,0,1,3,-10000000,0,NULL,0.93,3,19,0,NONE,0,0,MEDIUM,3,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,1,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FINANCIAL
96937984,0,ST1MO,0,1,25000000,0,500000,0,1,0,0,19,5000000,1,326199,0.25,3,11,11,COM,2,55466,MEDIUM,2,LOW,LOW,UNKNOWN,HIGH,HIGH,1,0,0,0,9,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
96947200,0,ST1MO,0,1,0,0,0,0,14,0,0,4,0,1,444190,0,3,1,1,COM,0,0,MEDIUM,1,MEDIUM,LOW,LOW,HIGH,MEDIUM,0,0,1,0,0,0,0,1,0,0,0,0.25,0,0,0,0,0,0.375,0,0,0,0.25,0,0.125,MIX
97044992,0,ST1QTR,0,1,50000,0,10000,0,14,0,0,20,10000,0,423690,0.3,4,33,0,COM,3,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TRADE
97100288,0,ST1MO,0,1,500000,10000,50000,0,35,0,0,2,0,0,446110,0.14,3,6,20,COM,1,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,16,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
97186816,0,ST1MO,0,5,0,0,50000,0,43,0,1,2,0,1,NULL,0,1,37,0,COM,895,0,MEDIUM,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,3,27,0,3,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
97409024,0,ST1MO,0,1,500000,10000,0,0,35,0,0,36,500000,1,NULL,0.76,1,36,0,NONE,0,22370,HIGH,1,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,0,0,3,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,OTHER
97414144,1,ST1MO,0,1,500000,0,50000,0,27,0,0,19,500000,1,444130,0.89,4,30,18,COM,0,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0.25,RETAIL
97616384,0,ST1MO,1,1,5000000,10000,1000000,0,10,0,0,21,0,0,541511,0.32,3,15,1,COM,58,0,HIGH,2,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
97704960,0,ST1AN,0,1,10000,0,500000,1,10,0,0,6,0,1,522110,0.86,3,8,27,COM,15,5616868,MEDIUM,1,HIGH,MEDIUM,HIGH,HIGH,HIGH,1,0,42,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FINANCIAL
98042368,1,ST1MO,1,1,0,10000,5000000,0,8,0,0,4,0,0,515120,0.24,3,16,327,OTHER,97,3169916,MEDIUM,3,HIGH,MEDIUM,MEDIUM,LOW,HIGH,1,2,0,0,47,0,11,3,1,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0.25,0,MIX
98042368,0,ST1MO,2,1,0,10000,5000000,1,43,0,0,7,0,0,515120,0.22,3,47,327,OTHER,97,3169916,MEDIUM,3,HIGH,MEDIUM,MEDIUM,LOW,HIGH,1,2,0,0,47,0,11,3,1,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0,0.25,0,MIX
98195456,0,ST1MO,0,1,500000,0,100000,0,8,0,0,33,50000,1,423120,0.08,3,10,18,COM,1125,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,8,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7143,0,0.2857,RETAIL
98257920,1,ST1MO,0,1,5000000,10000,1000000,1,114,0,0,13,0,0,424120,0.95,1,25,0,COM,990,0,LOW,5,HIGH,LOW,UNKNOWN,LOW,MEDIUM,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0.6667,TRADE
98257920,1,ST1MO,0,1,5000000,10000,500000,0,109,0,0,10,-1000000,0,424120,0.86,3,17,0,COM,990,0,LOW,5,HIGH,LOW,UNKNOWN,LOW,MEDIUM,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.3333,0,0,0,0,0,0.6667,TRADE
98284544,0,ST1MO,0,1,100000,0,500000,2,65,0,0,26,50000,1,441310,0.64,5,84,13,COM,0,111878,HIGH,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
98393088,0,ST1AC,0,1,5000000,10000,0,0,241,0,0,24,0,1,NULL,0.49,3,38,0,COM,0,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
98664960,0,ST1MO,0,1,50000,0,10000,0,15,0,0,5,10000,1,NULL,0.27,2,1,0,COM,0,0,MEDIUM,1,MEDIUM,HIGH,UNKNOWN,LOW,MEDIUM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
98724352,0,ST1MO,1,1,500000,10000,1000000,3,64,0,0,39,0,1,441110,0.97,6,178,91,COM,13,0,MEDIUM,1,MEDIUM,LOW,UNKNOWN,LOW,HIGH,1,0,72,0,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,RETAIL
98847744,0,ST1AN,0,1,0,0,500000,0,0,0,0,5,100000,0,541330,0,3,16,0,COM,20,0,MEDIUM,1,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
98929664,1,ST1AN,0,1,500000,0,50000,2,2,0,0,5,5000000,0,425120,0.65,3,60,0,COM,83,1608600,MEDIUM,2,HIGH,MEDIUM,UNKNOWN,HIGH,HIGH,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.8333,0,0,0,0,0,0.1667,MANUFACTURING
98971648,0,ST1AC,0,10,500000,0,500000,0,60,0,0,23,500000,1,722513,0.92,3,54,59,NONE,0,0,MEDIUM,1,MEDIUM,MEDIUM,UNKNOWN,MEDIUM,MEDIUM,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,RESTAURANT
99052032,0,ST1AC,2,1,25000000,10000,25000000,3,59,0,0,11,500000000,0,111150,0.86,5,223,615,COM,0,81437038,MEDIUM,3,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,5,0,0,71,0,8,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
99052032,1,ST1AC,1,1,0,10000,25000000,1,39,0,0,9,500000000,0,111150,0.92,5,75,615,COM,0,81437038,MEDIUM,3,MEDIUM,HIGH,UNKNOWN,LOW,HIGH,1,5,0,0,71,0,8,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,MANUFACTURING
99125248,0,ST1AC,0,5,50000,10000,0,0,32,0,0,3,-100000,0,NULL,0.45,3,65,0,COM,5005,0,MEDIUM,10,HIGH,HIGH,UNKNOWN,LOW,MEDIUM,1,6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
99243008,1,ST1MO,1,1,10000,10000,100000000,0,36,0,0,19,0,1,541611,0.73,4,67,5515,COM,0,3422928,LOW,5,MEDIUM,MEDIUM,MEDIUM,LOW,HIGH,1,21,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
99243008,1,ST1MO,1,1,0,50000,250000000,2,63,0,0,24,5000000,1,541611,0.81,5,202,5515,COM,0,3422928,LOW,5,MEDIUM,MEDIUM,MEDIUM,LOW,HIGH,1,21,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,PROFESSIONAL
